Brand,ProductName,DiscountedPrice,ActualPrice,Rating,NumberOfRatings,NumberOfReviews,SalesPackage,ModelNumber,PartNumber,ModelName,Series,Color,Type,SuitableFor,MSOfficeProvided,ProcessorBrand,ProcessorName,SSD,RAM,RAMType,StorageCapacity,GraphicProcessor,StorageType,OperatingSystem,USBPort,TouchScreen,ScreenSize,ScreenResolution,ScreenType,Speakers,InternalMic,WirelessLAN,Bluetooth,Dimensions,Weight,DiskDrive,WebCamera,Keyboard,WarrantySummary,WarrantyServiceType,CoveredinWarranty,NotCoveredinWarranty,ClockSpeed
HP,"HP AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 14-em0025AU Thin and Light Laptop  (14 Inch, Natural Silver, 1.41 kg, With MS Office)",33990,47716,4.2,44,7,"Laptop, Power Adaptor, User Guide, Warranty Documents",14-em0025AU,7N8C2PA#ACJ,14-em0025AU,Victus 15,Natural Silver,Thin and Light Laptop,"Everyday Use, Processing & Multitasking",Yes,AMD,Ryzen 3 Quad Core,Yes,8 GB,LPDDR5,,AMD Radeon AMD,SSD,Windows 11 Home,"1 x USB Type-C 5 Gbps Signaling Rate, 2 x USB Type-A 5 Gbps Signaling Rate",,,1920 x 1080 Pixels,"Full HD, Micro Edge, Anti-glare, Brightness: 250 nits, Color Gamut: 45% NTSC",Dual Speakers,Integrated Dual Array Digital Microphones,,v5.3,325 x 216 x 17.0 mm,1.41 kg,Not Available,HP True Vision 1080p FHD Camera with Temporal Noise Reduction,"Full Size, Backlit, Soft Grey keyboard",1 Year Onsite Warranty,Onsite,Manufacturing Damage,Physical Damage,3.3GHz upto 4.2 GHz
HP,"HP OMEN Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) 16-wd0880TX Gaming Laptop  (16.1 Inch, Shadow Black, 2.32 Kg, With MS Office)",88990,118169,4.5,485,46,"Laptop, User manual, Adapter",16-wd0880TX,88Y65PA#ACJ,16-wd0880TX,OMEN,Shadow Black,Gaming Laptop,Gaming,Yes,Intel,Core i5,Yes,16 GB,DDR5,,NVIDIA GeForce RTX 4050,SSD,Windows 11 Home,"1 x USB Type-C 5Gbps signaling rate, 2 x USB Type-A 5Gbps signaling rate, 1 x USB Type-A 5Gbps signaling rate",,,2560 x 1440 Pixel,"Full HD, 144Hz refresh rate, IPS, micro-edge, anti-glare, Brightness: 250 nits, Color Gamut: 45% NTSC",Yes,Yes,,v5.3,369.0 x 259.4 x 23.9 mm,2.32 Kg,Not Available,HP True Vision 1080p FHD IR camera,"Full-size, 4-zone RGB backlit, shadow black keyboard with numeric and 26-Key Rollover Anti-Ghosting Key technology",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,Max Frequency up to 4.6 GHz
MICROSOFT,"MICROSOFT Surface Laptop (7th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZGP-00059 Laptop  (13.8 Inch, Graphite, 1.22 Kg)",150990,154999,4.7,(3134),46,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZGP-00059,ZGP-00059,ZGP-00059,Surface Laptop (7th Edition) AI PC,Graphite,Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,"2 x USB-C with USB4, 1 x USB-A 3.1",,,2304 x 1536 Pixel,LCD PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,,Yes,301 x 220 x 17.5 mm,1.22 Kg,Not Available,"2MP, 1080p Full HD front facing","Full-size, 4-zone RGB backlit, shadow black keyboard with numeric and 26-Key Rollover Anti-Ghosting Key technology",1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,Max Frequency up to 4.6 GHz
DELL,"DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop | Inspiron 3520 Thin and Light Laptop  (15.6 Inch, Platinum Silver, 1.65 Kg, With MS Office)",36290,48827,4.2,4292,310,"Laptop, battery, adapter, cables and user manuals",New Inspiron 15 Laptop | Inspiron 3520,D560915WIN9S | IN3520GHPWW0010RS1,Inspiron 3520,Inspiron 3520,Platinum Silver,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i3,Yes,8 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"2 x USB 3.2 Gen 1 ports, 1 x USB 2.0 port",,,1920 x 1080 Pixel,Full HD WVA AG 120Hz 250 nits Narrow Border,Built-in Speakers,Dual Studio Mics with Voice Focus,,v5.2,358 X 235 x 21.0 mm,1.65 Kg,Not Available,HD Camera,Standard Keyboard,1 Year Onsite Hardware Service,Onsite,Manufacturing Defects,Accidental Damage,0.9 GHz upto max turbo frequency at 4.4 Ghz
HP,"HP Laptop Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0186TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.59 kg)",39999,50843,4.2,405,26,"Laptop, Power Adaptor, User Guide, Warranty Documents",15-fd0186TU,91Q92PA#ACJ,Laptop,Laptop,Natural Silver,Thin and Light Laptop,Processing & Multitasking,No,Intel,Core i3,Yes,8 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"1 x USB Type-C 5 Gbps Signaling Rate (Supports data transfer only and does not support charging or external monitors), 2 x USB Type-A 5 Gbps Signaling Rate",,,1920 x 1080 Pixels,"Full HD, Micro Edge, Anti glare, 250 Nits, 45% NTSC",Dual Speakers,Integrated Dual Array Digital Microphones,,v5.3,359.8 x 236 x 18.6 mm,1.59 kg,Not Available,HP True Vision 1080p FHD Camera with Temporal Noise Reduction,"Full Size, Soft Grey Keyboard with Numeric Keypad",1 Year Onsite Warranty,Onsite,Manufacturing Damage,Physical Damage,Upto 4.5 GHz
Acer,"Acer Swift Go 14 Qualcomm Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) SFG14-01 Thin and Light Laptop  (14.5 Inch, Steel Gray, 1.32 Kg, With MS Office)",82990,108799,4.4,10,2,"Laptop, Power Adaptor, User Guide, Warranty Documents",SFG14-01,NX.KYXSI.001,SFG14-01,Swift Go 14,Steel Gray,Thin and Light Laptop,Processing & Multitasking,Yes,Qualcomm,Snapdragon X Plus,Yes,16 GB,LPDDR5X,,Qualcomm Adreno,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1 port with power-off charging, 1 x USB 3.2 port, 1 x USB Type-C port with DC-in",,,1920 x 1200 pixel,WUXGA,Yes,Yes,,Yes,322.6 x 225.95 x 17.95 mm,1.32 Kg,Not Available,"Video conferencing: UFC with Double T-Type MIPI QHD camera, Compatible with Windows only, 1920 x 1200 resolution, 1440p QHD video at 30 fps with Temporal Noise Reduction.",80-/81-/84-key Acer backlight keyboard layout with international language support including indicators of CapsLock and F4/Microphone mute. Control Keys: Acer Sense Key and Copilot Key,1 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,Upto 4.5 GHz
DELL,"DELL Inspiron Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.62 kg, With MS Office)",38890,61440,3.3,7,0,"Laptop, Adaptor with power cable, User manual",3530,IN3530V84RM001ORS1,Inspiron 15,Inspiron,Platinum Silver,Thin and Light Laptop,Everyday Use,Yes,Intel,Core i3,Yes,8 GB,DDR4,,Intel Integrated Intel® UHD Graphics,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1 port with power-off charging, 1 x USB 3.2 port, 1 x USB Type-C port with DC-in",,,1920 x 1080 pixel,"FHD 1920x1080, 120Hz, WVA, Non-Touch, Anti-Glare, 250 nit, Narrow Border, LED-Backlit",Yes,Yes,,yes,358.5 x 235.56 x 18.9mm,1.62 kg,Not Available,"Video conferencing: UFC with Double T-Type MIPI QHD camera, Compatible with Windows only, 1920 x 1200 resolution, 1440p QHD video at 30 fps with Temporal Noise Reduction.",80-/81-/84-key Acer backlight keyboard layout with international language support including indicators of CapsLock and F4/Microphone mute. Control Keys: Acer Sense Key and Copilot Key,1 year domestic warranty,1 year seller warranty,Performance issue,Physical and Liquid damage,Max Turbo Upto 4.50 GHz
DELL,"DELL Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 3530 Thin and Light Laptop  (15.6 Inch, Carbon Black, 1.66 Kg, With MS Office)",52990,70761,3.8,34,1,"Laptop, battery, adapter, cables and user manuals",Vostro 3530,VN3530KCKC9001ORB1,Vostro 3530,Inspiron,Carbon Black,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i5,Yes,16 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"1 x USB 2.0 port,1 x USB 3.2 Gen 1 port, 1 x USB 3.2 Gen 1 Type-C (data only)",,,1920 x 1080 Pixel,Full HD WVA AG 120Hz 250 nits Narrow Border,Yes,Yes,,Yes,358 x 235 x 16.9 mm,1.66 Kg,Not Available,HD,Standard Keyboard,1 Year Onsite Hardware Service,Onsite,Manufacturing Defects,Accidental Damage,Up to 4.60GHz
Acer,"Acer Aspire 7 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) A715-79G Gaming Laptop  (15.6 Inch, Black, 1.99 Kg)",51990,84999,4.3,1562,119,"Laptop, Power Adaptor, User Guide, Warranty Documents",A715-79G,UN.34NSI.002,A715-79G,Aspire 7,Black,Gaming Laptop,Gaming,No,Intel,Core i5,Yes,16 GB,DDR4,,NVIDIA GeForce RTX 2050,SSD,Windows 11 Home,"1 x USB 3.2 Type-A port, 2 x USB 3.2 Type-C ports, 1 x USB 2.0 Type-A port",,,1920 x 1080 Pixel,Full HD,Two built-in stereo speakers,Yes,,v5.2,359.5 x 238 x 22.7 mm,1.99 Kg,Not Available,1.0 M HD Video camera,Multi languages Multi-Color illuminated full size keyboard with numeric pad,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,1.5 GHz upto Max Turbo Frequency 4.6 GHz
MSI,"MSI Sword 16 HX Intel Core i9 13th Gen 13980HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060/144 Hz) Sword 16 HX B13VFKG-652IN Gaming Laptop  (16 Inch, Cosmos Gray, 2.3 Kg, With MS Office)",132990,151990,4,52,2,"Laptop,Power Adapter, User Guide",Sword 16 HX B13VFKG-652IN,9S7-15P214-652,Sword 16 HX B13VFKG-652IN,Sword 16 HX,Cosmos Gray,Gaming Laptop,Gaming,Yes,Intel,Core i9,Yes,32 GB,DDR5,,NVIDIA GeForce RTX 4060,SSD,Windows 11 Home,"1 x Type-C (USB3.2 Gen2 / DP) with PD charging, 3 x Type-A USB3.2 Gen1",,,1920 x 1200 Pixel,"FHD+(1920x1200), 144Hz Refresh Rate, IPS-Level",2x 2W Audio Speaker,Yes,,v5.3,359 x 266.4 x 27.7 mm,2.3 Kg,Not Available,HD type (30fps@720p)3D Noise Reduction (3DNR),24-Zone RGB Gaming Keyboard,2 Year Onsite Warranty,Onsite,Manufacturing Defects,"Physical Damage, Burn, Liquid Spill",1.6 GHz upto Max turbo frequency at 5.6 Ghz
MICROSOFT,"MICROSOFT Surface Pro 9 Intel Core i5 12th Gen 1235U - (8 GB/256 GB SSD/Windows 11 Home) QEZ-00048 Thin and Light Laptop  (13 inch, Sapphire, 1.7 kg)",99990,116999,4.7,(4392),2,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",QEZ-00048,QEZ-00048,QEZ-00048,Surface Pro 9,Sapphire,Thin and Light Laptop,Processing & Multitasking,No,Intel,Core i5,Yes,8 GB,LPDDR5,,Intel Integrated Iris Xe,SSD,Windows 11 Home,2 x USB,,,2880 x 1920 Pixel,LED,Yes,Yes,,Yes,287 x 209 x 9.3 mm,1.7 kg,Not Available,"5 MP Front Facing Camera, 10.0 MP Rear Facing",24-Zone RGB Gaming Keyboard,1 Year Carry-in Warranty,Carry-In,Software & Hardware Only,Physical Damage,Upto 4.4 GHz
DELL,"DELL Inspiron 15 3530 Intel Core i5 13th Gen - (8 GB/1 TB SSD/Windows 11 Home) IN3530RW8JY001ORS1 Thin and Light Laptop  (15.6 inch, Platinum Silver, With MS Office)",56499,82211,4.2,574,31,"Laptop, Power Adaptor, User Guide, Warranty Documents",IN3530RW8JY001ORS1,IN3530RW8JY001ORS1,Inspiron 3530,Inspiron 15 3530,Platinum Silver,Thin and Light Laptop,Travel & Business,Yes,Intel,Core i5,Yes,8 GB,DDR4,,Intel Integrated Integrated Intel® UHD Graphics,SSD,Windows 11 Home,2 x USB,,,1920 x 1080 pixel,LED,Yes,Yes,,YES,287 x 209 x 9.3 mm,1.7 kg,Not Available,"5 MP Front Facing Camera, 10.0 MP Rear Facing",24-Zone RGB Gaming Keyboard,1-year warranty,Onsite,Manufacturing Defects,Physical Damage,Upto 4.4 GHz
Acer,"Acer Aspire Lite Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin and Light Laptop  (15.6 inch, Steel Grey, 1.59 Kg)",41900,62990,3.7,186,10,"Laptop, Power Adaptor, User Guide, Warranty Documents",AL15-52,UN.431SI.332,AL15-52,Aspire Lite,Steel Grey,Thin and Light Laptop,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",No,Intel,Core i5,Yes,8 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"1 x USB 3.2 Gen 2 (Type A), 1 x USB 3.2 Gen 1 (Type A), 1 x USB 2.0 (Type A), 1 x USB 3.2 Gen 2 (Type C)",,,1920 x 1080 Pixel,Full HD,Yes,Yes,,v5.0,360.40 x 239.30 x 19.7 mm,1.59 Kg,Not Available,"HD webcam with 1280 x 720 resolution, 720p HD audio/video recording","100-/101-/104-key keyboard with independent numeric keypad, international language support",1 Year Carry-in Warranty,Onsite,Manufacturing Defects,Physical Damage,Max Frequency Up to 4.4 GHz
HP,"HP 250R G9 Intel Core i3 13th Gen i3-1315U up to 4.5 GHz with Intel Turbo Boost - (16 GB/512 GB SSD/Windows 11 Pro) 250R G9 Business Laptop  (15.6 inch, Ash Grey, 1.57 kg, With MS Office)",35950,54999,3.9,(4656),10,1-LAPTOP,250R G9,B10MTA#ACJ,250R G9 (2024),250R G9,Ash Grey,Business Laptop,Everyday Use,Yes,Intel,Core i3,Yes,16 GB,DDR4,,Intel Integrated Intel UHD Graphics,SSD,Windows 11 Pro,2 Super Speed USB Type-A 5Gbps signaling rate; 1 SuperSpeed USB Type-C® 5Gbps signaling rate; 1 RJ-45; 1 headphone/microphone combo; 1 HDMI 1.4b; 1 AC power,,,1366 X 768 pixel,?1366 x 768 pixels,Stereo speakers,integrated digital microphone,,v 5.1,357 x 235 x 18.9 mm,1.57 kg,Not Available,720p HD camera,"Full-size island-style, spill and pick resistant keyboard",1 YEAR BRAND WARRANTY,ON-SITE,LAPTOP & CHARGER,Accidental Warranty Not Covered,UP TO 4.5GHz
HP,"HP FQ Series Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-FQ5326TU Thin and Light Laptop  (15.6 inch, Silver, 1.69 kg, With MS Office)",35890,50843,4.2,250,11,"Laptop, Power Adaptor, User Guide",15s-FQ5326TU,9D3N5PA,15s-FQ5326TU,FQ Series,Silver,Thin and Light Laptop,Everyday Use,Yes,Intel,Core i3,Yes,8 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"1 x USB Type-C 5 Gbps Signaling Rate (supports data transfer only and does not support charging or external monitors), 2 x USB Type A 5 Gbps Signaling Rate",,,1920 x 1080 Pixels,Full HD,Dual Speakers,integrated digital microphone,,v5.0,358.5 x 242 x 17.9 mm,1.69 kg,Not Available,HP True Vision 720p HD Camera,"Full Size, Natural Silver Keyboard with Numeric Keypad",1 Year Onsite Warranty,Onsite,Manufacturing Defect,Physical Damage,Upto 4.4 GHz
MSI,"MSI Modern 14 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-439IN / Modern 14 C12MO-1020IN Thin and Light Laptop  (14 Inch, Urban Silver, 1.4 Kg)",40990,67990,4.3,1709,169,"Laptop, Power adapter",Modern 14 C12M-439IN / Modern 14 C12MO-1020IN,9S7-14J111-439 / 9S7-14J111-1020,Modern 14 C12M-439IN,Modern 14,Urban Silver,Thin and Light Laptop,"Processing & Multitasking, Entertainment",No,Intel,Core i5,Yes,16 GB,DDR4,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"1 x Type-C USB3.2 Gen2 with PD charging, 1 x Type-A USB3.2 Gen2, 2 x Type-A USB2.0",,,1920 x 1080 Pixel,"Full HD, 60Hz 45%NTSC IPS-Level",Built-in Speakers,Yes,,v5.3,319.9 x 223 x 19.35 mm,1.4 Kg,Not Available,HD type (30fps@728p),Single backlight Keyboard(White),1 Year Onsite Warranty,Onsite,Part Failure,"Physical Damage, Burn, Liquid Spill",Base frequency 0.9 GHz upto Max Turbo Frequency 4.4 GHz
MSI,"MSI Modern 14 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1212IN Business Laptop  (14 inch, Classic Black, 1.4 Kg, With MS Office)",42025,52990,4.3,137,18,"Laptop, power adapter, user guide",Modern 14 C12MO-1212IN,9S7-14J112-1212,Modern 14 C12MO,Modern 14,Classic Black,Business Laptop,Travel & Business,Yes,Intel,Core i5,Yes,16 GB,DDR4,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"1 x Type-C (USB3.2 Gen2 / DP) with PD charging, 3 x Type-A USB3.2 Gen2",,,1920 x 1080 Pixel,"Full HD , 60Hz 45%NTSC IPS-Level",2x 2W Speaker,Yes,,v5.3,319.9 x 223 x 19.35 mm,1.4 Kg,Not Available,HD type (30fps@720p),Single backlight Keyboard(White),1 Year Onsite Warranty,Onsite,Manufacturing Defects,"Physical Damage, Burn, Liquid Spill",0.9 GHz upto Max Turbo Frequency 4.4 GHz
HP,"HP Laptop AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2212AU Thin and Light Laptop  (15.5 inch, Natural Silver, 1.69 Kg, With MS Office)",31980,45995,4.2,1800,158,"Laptop, battery, adapter, cables and user manuals",15s- eq2212AU,7G6H1PA#ACJ,15s- eq2212AU,Laptop,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,AMD,Ryzen 3 Quad Core,Yes,8 GB,DDR4,,AMD Radeon AMD,SSD,Windows 11 Home,"1 x SuperSpeed USB Type-C 5Gbps signaling rate, 2 x SuperSpeed USB Type-A 5Gbps signaling rate",,,1920 x 1080 Pixel,"Full HD, Brightness: 250 nits, 141 ppi, Color Gamut: 45%NTSC",Built-in Speakers,Yes,,V5.0,358 x 242 x 17.9 mm,1.69 Kg,Not Available,HP True Vision 720p HD camera,Full-size island-style Natural Silver keyboard with numeric keypad,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,2.6 GHz with Turbo Boost Upto 3.8 GHz
DELL,"DELL Inspiron MSO 2024 Intel Core i5 13th Gen 1334U - (16 GB/512 GB HDD/512 GB SSD/Windows 11 Home) Inspiron 3530 Thin and Light Laptop  (15.6 Inch, Platinum Silver, 1.62 Kg, With MS Office)",56490,74109,4.2,166,7,"???Laptop, Battery, AC Adapter, User Guide, Manuals",Inspiron 3530,OIN353034071RINS1MO,Inspiron 3530,Inspiron MSO 2024,Platinum Silver,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i5,Yes,16 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1 Type-A port + 1 x USB 3.2 Gen 1 Type-C data only, 1 x USB 2.0 port, 1 x headset jack, 1 x HDMI 1.4 port, 1 x M.2 2230/2280 slot for solid-state drive, 1 x SD 3.0 card slot",,,1920 x 1080 Pixel,"15.6"" FHD WVA AG 120Hz 250 nits Narrow Border",Yes,Yes,,Yes,358 X 235 X 189 mm,1.62 Kg,Not Available,HD,Backlit Keyboard,1 Year Onsite Hardware Service,Onsite,Manufacturing Defects,Accidental Damage,Up to 4.60GHz
MSI,"MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050/144 Hz) Cyborg 15 A12UCX-264IN Gaming Laptop  (15.6 Inch, Translucent Black, 1.98 Kg)",56990,89990,4.6,79,9,"Laptop,Battery,Power Adapter, User Guide, MSI Laptop Bag",Cyborg 15 A12UCX-264IN,9S7-15K111-264,Cyborg 15 A12UCX-264IN,Cyborg 15,Translucent Black,Gaming Laptop,Gaming,No,Intel,Core i5,Yes,16 GB,DDR5,,NVIDIA GeForce RTX 2050,SSD,Windows 11 Home,"1 x Type-C (USB3.2 Gen1 / DP), 2 x Type-A USB3.2 Gen1",,,1920 x 1080 Pixel,"Full HD, 144Hz 45%NTSC IPS-Level",2x 2W Speaker,Yes,,v5.3,359.36 x 250.34 x 22.9 mm,1.98 Kg,Not Available,HD type (30fps@720p),Blue Backlit Gaming Keyboard,2 Year Onsite Warranty,Onsite,Manufacturing Defects,"Physical Damage, Burn, Liquid Spill",1.5 GHz upto Max Turbo Frequency4.40 GHz
Acer,"Acer Predator Helios Neo 16 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) PHN16-72-74W1 Gaming Laptop  (16 Inch, Abyssal Black, 2.8 Kg)",134990,157999,4.5,22,0,"Laptop, Power Adaptor, User Guide, Warranty Documents",PHN16-72-74W1,NH.QNNSI.002,PHN16-72,Predator Helios Neo 16,Abyssal Black,Gaming Laptop,Gaming,No,Intel,Core i7,Yes,16 GB,DDR5,,NVIDIA GeForce RTX 4060,SSD,Windows 11 Home,"1 x USB 3.2 Gen1 Port, 1 x USB 3.2 Gen2 Port, 1x USB 3.2 Gen 2 Port with power-off charging, Two USB Type-C Port (Thunderbolt 4)",,,2560 x 1600 Pixel,"WQXGA, display with IPS (In-Plane Switching) technology, high-brightness (500 nits) Acer ComfyView LED-backlit TFT LCD, supporting 165 Hz, Grey to Grey 3 ms by Overdrive, Nvidia Advanced Optimus capable, 16:10 aspect ratio, sRGB 100%, Wide viewing angle up to 170 degrees, Ultra-slim design.",Yes,Yes,,v5.3,357.78 x 278.63 x 25.95 mm,2.8 Kg,Not Available,UFC with Narrow USB HD camera with Blue Glass lens with 1920 x 1080 resolution and 1080p HD video at 60 fps with Temporal Noise Reduction with Dual Mic,"103(US)-/104(UK)-key, FineTip RGB-backlight keyboard with independent standard numeric keypad, international language support",1 Year International Travelers Warranty (ITW),Carry-in,Manufacturing Defects,Physical Damage,Up to 5.5 GHz
Acer,"Acer Aspire 3 Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) A315-59 Thin and Light Laptop  (15.6 inch, Pure Silver, 1.7 Kg)",29490,48999,4.2,779,71,"Laptop, Power Adaptor, User Guide, Warranty Documents",A315-59,NX.K6TSI.001 / NX.K6TSI.00C / UN.K6TSI.018,Aspire 3,Aspire 3,Pure Silver,Thin and Light Laptop,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",No,Intel,Core i3,Yes,8 GB,DDR4,,Intel Integrated UHD Graphics,SSD,Windows 11 Home,3 x USB 3.2 Gen 1 Port,,,1920 x 1080 Pixels,"WQXGA, display with IPS (In-Plane Switching) technology, high-brightness (500 nits) Acer ComfyView LED-backlit TFT LCD, supporting 165 Hz, Grey to Grey 3 ms by Overdrive, Nvidia Advanced Optimus capable, 16:10 aspect ratio, sRGB 100%, Wide viewing angle up to 170 degrees, Ultra-slim design.",Yes,Yes,,v5.0,362.9 x 241.26 x 19.9 mm,1.7 Kg,Not Available,"1280 x 720 Resolution, 720p HD video at 30fps","103(US)-/104(UK)-key, FineTip RGB-backlight keyboard with independent standard numeric keypad, international language support",1 Year International Travelers Warranty (ITW),Onsite,Manufacturing Defects,Physical Damage,"Base Frequency 3.30 GHz, Max Turbo Boost Frequency Up to 4.40 GHz"
DELL,"DELL MSO'2024 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3530 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.62 kg, With MS Office)",38490,49422,4.2,88,6,"???Laptop, Battery, AC Adapter, User Guide, Manuals",Inspiron 3530,OIN353010051RINS1MO,Inspiron 3530,MSO'2024,Platinum Silver,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i3,Yes,8 GB,DDR4,,Intel Integrated Intel Graphics,SSD,Windows 11 Home,"1 x USB 2.0 Port, 1 x USB 3.2 Gen 1 Port, 1 x USB 3.2 Gen 1 Type C (Data Only), 1 x Headset Jack",,,1920 x 1080 Pixels,"Full HD, WVA AG, 120Hz Refresh Rate, 250 nits Narrow Border",Yes,Yes,,Bluetooth,358 x 235 x 16.9 mm,1.62 kg,Not Available,HD,Standard Keyboard,1 Year Onsite Hardware Service,Onsite,Manufacturing Defects,Accidental Damage,Upto 4.50 GHz
ASUS,"ASUS Vivobook Go 15 OLED AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-LK543WS Thin and Light Laptop  (15.6 inch, Green Grey, 1.63 kg, With MS Office)",50990,79990,4.5,21,0,"Laptop, battery, power adapter, user guide",E1504FA-LK543WS,90NB0ZR3-M00J70,E1504FA-LK543WS,Vivobook Go 15 OLED,Green Grey,Thin and Light Laptop,Processing & Multitasking,Yes,AMD,Ryzen 5 Quad Core,Yes,16 GB,LPDDR5,,AMD Radeon AMD,SSD,Windows 11 Home,"1 x USB 2.0 Type-A, 1,x USB 3.2 Gen 1 Type-A, 1,x USB 3.2 Gen 1 Type-C",,,1920 x 1080 pixel,"Full HD, OLED 16:9 aspect ratio, 0.2ms response time, 60Hz refresh rate, 400nits, 600nits HDR peak brightness, 100% DCI-P3 color gamut, VESA CERTIFIED Display HDR True Black 500, 1.07 billion colors,,PANTONE Validated,,Glossy display, 70% less harmful blue light",Built-in Speakers,Yes,,v5.0,360.3 x 232.5 x 17.9 mm,1.63 kg,Not Available,720p HD camera With privacy shutter,Backlit Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,2.8 GHz upto max turbo frequency at 4.3 Ghz
ZEBRONICS,"ZEBRONICS Pro Series Z Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 4S Thin and Light Laptop  (15.6 Inch, Blue, 1.76 Kg)",29990,60999,3.9,943,130,"Laptop, Power adapter, Quick start Guide, QR code Guide",ZEB-NBC 4S,ZEB-NBC 4S,ZEB-NBC 4S,Pro Series Z,Blue,Thin and Light Laptop,Processing & Multitasking,No,Intel,Core i5,Yes,8 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"3 x USB Type A , 2 x USB Type C",,,1920 X 1080 Pixel,"Full HD, IPS Screen",Yes,Yes,,v5.0,360 x 232 x 20 mm,1.76 Kg,Not Available,2 MP,Full Size keyboard with scissor keycaps,1 Year Carry-in Warranty,Carry-In,"Manufacturing Defects, 1 Year carry into services center / only 6 month carry into service center for charging adapter",Any Physical damage or Any accessories,Max Turbo Frequency upto 4.4GHz
